Médico ID;Estratégia;Tática; Presc.EMS-1 ; Presc.EMS-2 ; Presc.EMS-3 ; Presc.EMS-O ; Potencial Prescritivo ; Potencia Concorrência ;Campanha;Qtde Brinde; Frequência de visita ;Visita Apresentação;Visita Acompanhamento;Visita Lançamento;Visita Prom;Material Promo;Amostras;Especial;Cidade;Região;Estado;Categoria ;Especialidade; Valor Consulta ;Convênios;Volume Pacientes;Perfil Localização;Perfil Pacientes;Idade
8361665;Entrada;Foco MS-2; 4.220,00 ; 1.720,00 ; 820,00 ; 9.220,00 ; 21.100,00 ; 5.120,00 ;1;13; 0,25 ;1;1;1;3;1;100;3374,08867;São Paulo;Central;SP;1;Cardiologista; 216,00 ;0;60;Região A;Média;51
8361816;Entrada;Foco MS-1; 3.110,00 ; 3.710,00 ; 910,00 ; 13.310,00 ; 25.350,00 ; 4.310,00 ;8;13; 0,42 ;1;3;1;5;5;120;0;Minas Gerais;Periférica;MG;1;Cardiologista; 208,00 ;0;70;Região C;Média;54
8361967;Conversão;Foco MS-2; 9.820,00 ; 2.420,00 ; 320,00 ; 8.520,00 ; 35.600,00 ; 14.520,00 ;9;5; 0,83 ;5;3;2;10;4;40;0;Santos;Periférica;SP;0;Cardiologista; 234,00 ;4;315;Região A;Média Baixa;48
8362118;Entrada;Foco MS-1; 4.710,00 ; 4.810,00 ; 410,00 ; 11.010,00 ; 37.250,00 ; 16.310,00 ;1;3; 0,58 ;2;4;1;7;0;20;0;São Paulo;Periférica;SP;2;Cardiologista; 301,00 ;3;235;Região E;Média Alta;49
8362269;Conversão;Foco MS-2; 620,00 ; 2.920,00 ; 120,00 ; 8.820,00 ; 16.000,00 ; 3.520,00 ;0;10; 0,58 ;1;3;2;7;1;100;0;Rio de Janeiro;Central;RJ;0;Cardiologista; 283,00 ;7;465;Região A;Média Baixa;56
8362420;Manutenção;Foco MS-3; 7.230,00 ; 1.130,00 ; 1.930,00 ; 11.330,00 ; 25.350,00 ; 3.730,00 ;0;3; 0,50 ;3;1;2;6;4;40;0;Porto Alegre;Central;RS;1;Cardiologista; 224,00 ;2;195;Região C;Média Alta;48
8362571;Conversão;Convencional; 5.700,00 ; 2.000,00 ; 1.000,00 ; 7.800,00 ; 24.300,00 ; 7.800,00 ;3;2; 0,42 ;2;2;1;5;3;80;0;Santos;Periférica;SP;1;Cardiologista; 195,00 ;1;105;Região B;Média Alta;50
8362722;Entrada;Foco MS-1; 3.810,00 ; 2.310,00 ; 1.410,00 ; 10.510,00 ; 32.150,00 ; 14.110,00 ;5;9; 0,42 ;1;2;1;5;0;60;0;Minas Gerais;Periférica;MG;1;Cardiologista; 350,00 ;0;95;Região D;Alta;52
8362873;Entrada;Foco MS-3; 4.730,00 ; 1.130,00 ; 630,00 ; 13.530,00 ; 37.650,00 ; 17.630,00 ;10;8; 0,42 ;2;1;2;5;0;120;0;Porto Alegre;Periférica;RS;0;Cardiologista; 258,00 ;3;245;Região A;Média;61
8363024;Referência;Convencional; 1.800,00 ; 4.600,00 ; 500,00 ; 10.000,00 ; 23.000,00 ; 6.100,00 ;1;8; 0,75 ;2;5;2;9;5;80;4111,437119;Minas Gerais;Central;MG;1;Cardiologista; 263,00 ;5;375;Região E;Média;48
8363175;Referência;Foco MS-3; 7.930,00 ; 4.630,00 ; 330,00 ; 9.730,00 ; 31.750,00 ; 9.130,00 ;6;6; 0,67 ;3;4;1;8;1;100;0;Salvador;Periférica;BA;2;Cardiologista; 359,00 ;2;165;Região C;Alta;50
8363326;Manutenção;Foco MS-3; 8.630,00 ; 3.030,00 ; 1.430,00 ; 4.630,00 ; 21.150,00 ; 3.430,00 ;7;13; 0,83 ;4;3;2;10;2;100;0;Minas Gerais;Central;MG;2;Cardiologista; 223,00 ;5;335;Região A;Média Baixa;37
8363477;Conversão;Foco MS-2; 1.820,00 ; 4.020,00 ; 1.620,00 ; 10.820,00 ; 19.800,00 ; 1.520,00 ;8;12; 0,50 ;1;3;1;6;5;120;0;Santos;Central;SP;1;Cardiologista; 331,00 ;0;80;Região A;Alta;49
8363628;Manutenção;Foco MS-2; 6.120,00 ; 2.720,00 ; 1.120,00 ; 4.420,00 ; 30.500,00 ; 16.120,00 ;0;1; 0,67 ;3;3;2;8;1;120;0;Rio de Janeiro;Central;RJ;1;Cardiologista; 191,00 ;4;260;Região C;Média Baixa;41
8363779;Referência;Convencional; 2.200,00 ; 4.300,00 ; 1.100,00 ; 8.500,00 ; 19.800,00 ; 3.700,00 ;9;12; 0,50 ;1;4;1;6;5;80;0;Salvador;Periférica;BA;2;Cardiologista; 189,00 ;1;130;Região A;Média Baixa;52
8363930;Referência;Convencional; 6.200,00 ; 3.300,00 ; 1.800,00 ; 7.300,00 ; 33.600,00 ; 15.000,00 ;7;12; 0,58 ;2;3;2;7;3;100;0;São Paulo;Central;SP;1;Cardiologista; 256,00 ;1;115;Região E;Média Alta;43
8364081;Referência;Migração; 4.640,00 ; 3.040,00 ; 940,00 ; 7.040,00 ; 19.900,00 ; 4.240,00 ;2;11; 0,58 ;2;3;2;7;0;100;0;Minas Gerais;Central;MG;1;Cardiologista; 156,00 ;4;280;Região D;Média Baixa;44
8364232;Referência;Migração; 8.140,00 ; 540,00 ; 440,00 ; 2.040,00 ; 15.300,00 ; 4.140,00 ;10;0; 0,67 ;4;1;2;8;0;60;0;Minas Gerais;Periférica;MG;2;Cardiologista; 338,00 ;4;330;Região A;Alta;47
8364383;Conversão;Foco MS-1; 6.710,00 ; 4.710,00 ; 1.210,00 ; 10.610,00 ; 35.450,00 ; 12.210,00 ;3;12; 0,67 ;3;4;1;8;4;120;3146,511489;Porto Alegre;Periférica;RS;0;Cardiologista; 280,00 ;1;140;Região E;Média Alta;56
8364534;Referência;Foco MS-2; 7.020,00 ; 2.720,00 ; 2.020,00 ; 4.920,00 ; 27.300,00 ; 10.620,00 ;11;0; 0,58 ;3;2;2;7;3;80;2596,236453;Porto Alegre;Central;RS;0;Cardiologista; 180,00 ;2;185;Região D;Indefinido;55
8364685;Referência;Migração; 1.340,00 ; 4.240,00 ; 1.440,00 ; 8.040,00 ; 31.100,00 ; 16.040,00 ;5;0; 0,67 ;1;4;3;8;2;60;0;Rio de Janeiro;Periférica;RJ;2;Cardiologista; 395,00 ;6;425;Região B;Alta;48
8364836;Entrada;Foco MS-1; 1.610,00 ; 3.910,00 ; 810,00 ; 9.910,00 ; 17.250,00 ; 1.010,00 ;4;9; 0,42 ;0;3;1;5;1;120;0;Porto Alegre;Periférica;RS;1;Cardiologista; 181,00 ;0;85;Região A;Média Alta;44
8364987;Manutenção;Foco MS-1; 9.510,00 ; 1.510,00 ; 1.010,00 ; 13.710,00 ; 31.250,00 ; 5.510,00 ;11;13; 0,75 ;5;2;2;9;1;20;0;Rio de Janeiro;Periférica;RJ;1;Cardiologista; 281,00 ;6;405;Região D;Média Alta;43
8365138;Referência;Foco MS-2; 1.120,00 ; 4.020,00 ; 1.820,00 ; 1.320,00 ; 17.100,00 ; 8.820,00 ;8;7; 0,67 ;1;4;2;8;1;80;0;São Paulo;Central;SP;0;Cardiologista; 224,00 ;3;265;Região C;Média Baixa;48
8365289;Manutenção;Foco MS-2; 2.520,00 ; 120,00 ; 320,00 ; 13.820,00 ; 20.600,00 ; 3.820,00 ;0;0; 0,17 ;1;0;1;2;5;20;0;Rio de Janeiro;Central;RJ;2;Cardiologista; 319,00 ;0;40;Região B;Alta;47
8365440;Conversão;Foco MS-3; 5.430,00 ; 1.530,00 ; 1.930,00 ; 9.230,00 ; 23.450,00 ; 5.330,00 ;4;12; 0,42 ;2;1;2;5;2;40;0;Porto Alegre;Periférica;RS;1;Cardiologista; 155,00 ;2;180;Região A;Indefinido;48
8365591;Referência;Migração; 9.240,00 ; 3.640,00 ; 840,00 ; 5.140,00 ; 35.400,00 ; 16.540,00 ;9;1; 0,92 ;5;4;2;11;5;120;0;Porto Alegre;Periférica;RS;1;Cardiologista; 338,00 ;6;425;Região E;Média;58
8365742;Conversão;Convencional; 5.600,00 ; 200,00 ; 300,00 ; 10.000,00 ; 21.200,00 ; 5.100,00 ;9;3; 0,50 ;3;1;2;6;4;20;0;São Paulo;Periférica;SP;1;Cardiologista; 283,00 ;5;330;Região D;Média;44
8365893;Manutenção;Foco MS-1; 6.710,00 ; 4.010,00 ; 510,00 ; 5.210,00 ; 20.350,00 ; 3.910,00 ;9;10; 0,58 ;3;3;1;7;0;20;0;Salvador;Periférica;BA;1;Cardiologista; 181,00 ;0;85;Região C;Média Baixa;44
8366044;Manutenção;Migração; 5.540,00 ; 1.140,00 ; 40,00 ; 10.740,00 ; 34.500,00 ; 17.040,00 ;11;13; 0,58 ;3;2;2;7;2;40;0;São Paulo;Central;SP;1;Cardiologista; 299,00 ;6;390;Região C;Média;48
8366195;Conversão;Foco MS-3; 4.430,00 ; 2.930,00 ; 1.930,00 ; 7.230,00 ; 23.350,00 ; 6.830,00 ;9;12; 0,50 ;2;2;2;6;4;40;0;Salvador;Central;BA;0;Cardiologista; 143,00 ;0;100;Região C;Média Baixa;44
8366346;Conversão;Convencional; 1.500,00 ; 600,00 ; 1.100,00 ; 13.800,00 ; 25.500,00 ; 8.500,00 ;3;4; 0,42 ;1;1;2;5;0;120;3348,585365;São Paulo;Central;SP;2;Cardiologista; 160,00 ;3;245;Região B;Média Baixa;59
8366497;Conversão;Foco MS-3; 1.830,00 ; 4.030,00 ; 1.430,00 ; 12.330,00 ; 20.350,00 ; 730,00 ;5;6; 0,50 ;1;3;1;6;4;80;0;Porto Alegre;Central;RS;0;Cardiologista; 182,00 ;0;80;Região E;Média;52
8366648;Entrada;Foco MS-2; 2.820,00 ; 620,00 ; 2.120,00 ; 5.220,00 ; 21.900,00 ; 11.120,00 ;11;6; 0,42 ;2;1;2;5;0;100;0;Salvador;Central;BA;2;Cardiologista; 296,00 ;5;305;Região C;Média;42
8366799;Referência;Foco MS-1; 1.810,00 ; 5.010,00 ; 1.210,00 ; 1.910,00 ; 21.150,00 ; 11.210,00 ;11;1; 0,75 ;1;5;2;9;0;40;0;Rio de Janeiro;Central;RJ;0;Cardiologista; 152,00 ;4;320;Região C;Indefinido;42
8366950;Referência;Migração; 7.640,00 ; 3.940,00 ; 2.040,00 ; 10.040,00 ; 36.500,00 ; 12.840,00 ;2;4; 0,83 ;4;4;2;10;1;80;0;São Paulo;Central;SP;2;Cardiologista; 352,00 ;4;295;Região E;Alta;47
8367101;Manutenção;Foco MS-3; 9.130,00 ; 2.430,00 ; 730,00 ; 530,00 ; 23.350,00 ; 10.530,00 ;10;11; 0,67 ;4;2;1;8;2;100;0;São Paulo;Periférica;SP;0;Cardiologista; 344,00 ;2;170;Região B;Alta;48
8367252;Referência;Foco MS-3; 7.630,00 ; 530,00 ; 1.230,00 ; 3.330,00 ; 15.350,00 ; 2.630,00 ;9;13; 0,42 ;3;0;2;5;2;40;0;Santos;Central;SP;1;Cardiologista; 193,00 ;2;160;Região A;Média;52
8367403;Referência;Migração; 9.340,00 ; 4.940,00 ; 1.540,00 ; 13.740,00 ; 38.700,00 ; 9.140,00 ;1;3; 1,00 ;5;5;2;12;2;120;0;Santos;Central;SP;2;Cardiologista; 190,00 ;6;400;Região C;Indefinido;47
8367554;Conversão;Migração; 340,00 ; 340,00 ; 1.740,00 ; 8.740,00 ; 18.300,00 ; 7.140,00 ;4;5; 0,42 ;1;1;3;5;4;120;0;Rio de Janeiro;Periférica;RJ;2;Cardiologista; 254,00 ;6;390;Região B;Indefinido;52
8367705;Entrada;Foco MS-2; 8.220,00 ; 3.620,00 ; 1.720,00 ; 1.120,00 ; 32.800,00 ; 18.120,00 ;1;5; 0,83 ;4;3;2;10;2;100;0;Rio de Janeiro;Periférica;RJ;2;Cardiologista; 228,00 ;3;195;Região C;Média Baixa;44
8367856;Conversão;Convencional; 1.300,00 ; 2.700,00 ; 600,00 ; 14.500,00 ; 30.800,00 ; 11.700,00 ;9;2; 0,58 ;1;3;2;7;5;100;0;Santos;Periférica;SP;2;Cardiologista; 273,00 ;3;235;Região A;Média Alta;52
8368007;Entrada;Foco MS-3; 1.730,00 ; 3.330,00 ; 430,00 ; 830,00 ; 21.550,00 ; 15.230,00 ;1;10; 0,67 ;2;4;2;8;0;120;0;Salvador;Central;BA;1;Cardiologista; 240,00 ;6;390;Região B;Média Baixa;38
8368158;Manutenção;Foco MS-3; 1.330,00 ; 1.030,00 ; 1.930,00 ; 13.530,00 ; 30.550,00 ; 12.730,00 ;5;14; 0,33 ;0;1;2;4;3;40;0;São Paulo;Periférica;SP;1;Cardiologista; 190,00 ;0;60;Região D;Média Baixa;53
8368309;Manutenção;Foco MS-1; 5.110,00 ; 3.310,00 ; 610,00 ; 1.810,00 ; 25.450,00 ; 14.610,00 ;4;1; 0,58 ;2;3;1;7;3;40;0;Salvador;Periférica;BA;0;Cardiologista; 234,00 ;2;170;Região D;Média Alta;47
8368460;Referência;Foco MS-2; 1.720,00 ; 4.520,00 ; 1.220,00 ; 1.020,00 ; 18.600,00 ; 10.120,00 ;1;5; 0,92 ;2;5;3;11;1;60;0;Rio de Janeiro;Central;RJ;2;Cardiologista; 275,00 ;7;460;Região A;Indefinido;51
8368611;Conversão;Convencional; 600,00 ; 300,00 ; 200,00 ; 1.200,00 ; 12.300,00 ; 10.000,00 ;11;8; 0,33 ;1;1;2;4;1;80;0;Salvador;Periférica;BA;0;Cardiologista; 231,00 ;4;295;Região B;Média Baixa;44
8368762;Referência;Foco MS-3; 3.730,00 ; 630,00 ; 1.430,00 ; 14.230,00 ; 31.650,00 ; 11.630,00 ;11;7; 0,50 ;2;1;2;6;3;100;0;São Paulo;Central;SP;2;Cardiologista; 241,00 ;4;280;Região E;Média Baixa;36
8368913;Entrada;Migração; 8.940,00 ; 5.040,00 ; 1.240,00 ; 7.640,00 ; 23.600,00 ; 740,00 ;6;13; 1,08 ;5;5;3;13;2;20;0;Santos;Periférica;SP;2;Cardiologista; 297,00 ;7;505;Região A;Média Alta;49
8369064;Referência;Foco MS-3; 9.530,00 ; 1.130,00 ; 1.830,00 ; 9.930,00 ; 35.250,00 ; 12.830,00 ;9;6; 0,67 ;4;1;2;8;1;120;0;Minas Gerais;Periférica;MG;0;Cardiologista; 197,00 ;3;195;Região D;Média Baixa;48
8369215;Manutenção;Foco MS-3; 6.330,00 ; 430,00 ; 830,00 ; 14.230,00 ; 23.150,00 ; 1.330,00 ;6;7; 0,33 ;3;0;1;4;1;120;0;Santos;Periférica;SP;0;Cardiologista; 360,00 ;2;160;Região E;Alta;52
8369366;Conversão;Foco MS-1; 4.510,00 ; 1.910,00 ; 1.610,00 ; 13.210,00 ; 26.350,00 ; 5.110,00 ;1;9; 0,33 ;2;1;1;4;5;20;0;Salvador;Periférica;BA;1;Cardiologista; 153,00 ;0;85;Região A;Média;50
8369517;Referência;Foco MS-2; 9.720,00 ; 1.420,00 ; 2.120,00 ; 12.420,00 ; 29.500,00 ; 3.820,00 ;10;1; 0,92 ;5;2;3;11;0;80;0;Porto Alegre;Periférica;RS;1;Cardiologista; 222,00 ;5;385;Região D;Média Baixa;51
8369668;Referência;Foco MS-3; 3.430,00 ; 2.230,00 ; 730,00 ; 4.030,00 ; 20.850,00 ; 10.430,00 ;7;2; 0,67 ;2;3;2;8;0;80;0;Santos;Central;SP;1;Cardiologista; 175,00 ;7;435;Região B;Indefinido;35
8369819;Referência;Foco MS-1; 810,00 ; 2.910,00 ; 2.110,00 ; 13.010,00 ; 27.150,00 ; 8.310,00 ;5;3; 0,50 ;1;3;2;6;5;80;0;Salvador;Central;BA;1;Cardiologista; 220,00 ;3;240;Região B;Média Baixa;51
8369970;Referência;Foco MS-2; 8.320,00 ; 1.520,00 ; 1.820,00 ; 13.120,00 ; 29.900,00 ; 5.120,00 ;0;3; 0,58 ;4;1;2;7;2;40;0;Minas Gerais;Central;MG;2;Cardiologista; 191,00 ;2;190;Região E;Indefinido;53
8370121;Manutenção;Convencional; 8.900,00 ; 4.600,00 ; 400,00 ; 100,00 ; 22.700,00 ; 8.700,00 ;5;8; 0,83 ;4;4;2;10;1;20;0;Rio de Janeiro;Periférica;RJ;2;Cardiologista; 220,00 ;4;315;Região D;Média Baixa;46
8370272;Entrada;Foco MS-3; 8.830,00 ; 3.930,00 ; 1.330,00 ; 2.630,00 ; 18.350,00 ; 1.630,00 ;10;2; 0,92 ;4;4;2;11;2;40;2025,91803;São Paulo;Central;SP;0;Cardiologista; 178,00 ;4;305;Região C;Indefinido;60
8370423;Manutenção;Convencional; 1.500,00 ; 2.200,00 ; 1.500,00 ; 6.600,00 ; 15.500,00 ; 3.700,00 ;3;12; 0,50 ;1;2;2;6;5;80;0;São Paulo;Central;SP;2;Cardiologista; 136,00 ;3;260;Região C;Indefinido;50
8370574;Entrada;Convencional; 1.800,00 ; 2.100,00 ; 800,00 ; 7.400,00 ; 27.700,00 ; 15.600,00 ;8;7; 0,42 ;1;2;1;5;2;60;2832,94729;Porto Alegre;Periférica;RS;1;Cardiologista; 192,00 ;1;165;Região E;Indefinido;47
8370725;Referência;Foco MS-1; 2.110,00 ; 4.610,00 ; 510,00 ; 7.210,00 ; 29.750,00 ; 15.310,00 ;1;3; 0,50 ;1;4;1;6;2;60;0;Santos;Central;SP;2;Cardiologista; 158,00 ;1;155;Região B;Indefinido;40
8370876;Entrada;Foco MS-1; 3.710,00 ; 5.010,00 ; 510,00 ; 7.310,00 ; 28.950,00 ; 12.410,00 ;6;6; 0,67 ;2;4;1;8;4;120;0;Santos;Central;SP;2;Cardiologista; 176,00 ;1;155;Região E;Média Baixa;39
8371027;Manutenção;Foco MS-2; 1.020,00 ; 120,00 ; 1.020,00 ; 11.220,00 ; 23.600,00 ; 10.220,00 ;9;1; 0,25 ;1;0;2;3;1;100;3383,884793;Santos;Periférica;SP;1;Cardiologista; 209,00 ;2;190;Região E;Média Alta;45
8371178;Referência;Foco MS-1; 9.810,00 ; 5.010,00 ; 2.210,00 ; 13.210,00 ; 33.250,00 ; 3.010,00 ;8;1; 0,92 ;4;4;2;11;3;80;3630,676302;Salvador;Periférica;BA;0;Cardiologista; 332,00 ;1;175;Região B;Alta;57
8371329;Entrada;Foco MS-2; 1.920,00 ; 5.120,00 ; 1.020,00 ; 1.920,00 ; 20.400,00 ; 10.420,00 ;2;8; 0,67 ;1;5;2;8;2;80;0;Rio de Janeiro;Central;RJ;2;Cardiologista; 249,00 ;3;225;Região D;Média Alta;49
8371480;Referência;Foco MS-3; 3.430,00 ; 4.530,00 ; 1.630,00 ; 8.530,00 ; 35.350,00 ; 17.230,00 ;5;1; 0,92 ;3;5;3;11;2;100;0;Salvador;Periférica;BA;2;Cardiologista; 367,00 ;7;495;Região A;Média Alta;53
8371631;Referência;Migração; 8.440,00 ; 5.040,00 ; 1.840,00 ; 9.340,00 ; 34.500,00 ; 9.840,00 ;2;7; 0,75 ;3;4;2;9;4;100;0;Minas Gerais;Periférica;MG;2;Cardiologista; 210,00 ;0;70;Região E;Média;46
8371782;Manutenção;Foco MS-1; 9.610,00 ; 1.110,00 ; 810,00 ; 11.810,00 ; 38.250,00 ; 14.910,00 ;3;4; 0,75 ;5;2;2;9;1;20;0;Porto Alegre;Periférica;RS;1;Cardiologista; 296,00 ;6;385;Região E;Média;66
8371933;Conversão;Convencional; 6.400,00 ; 2.400,00 ; 900,00 ; 14.800,00 ; 31.100,00 ; 6.600,00 ;3;12; 0,83 ;4;3;2;10;3;80;0;Santos;Central;SP;0;Cardiologista; 241,00 ;7;480;Região E;Indefinido;47
8372084;Manutenção;Foco MS-2; 3.820,00 ; 4.020,00 ; 120,00 ; 11.820,00 ; 25.200,00 ; 5.420,00 ;4;11; 0,75 ;2;4;2;9;0;100;0;Rio de Janeiro;Central;RJ;2;Cardiologista; 252,00 ;5;385;Região D;Média Alta;40
8372235;Conversão;Foco MS-2; 3.220,00 ; 3.220,00 ; 920,00 ; 12.320,00 ; 20.400,00 ; 720,00 ;0;5; 0,58 ;2;3;2;7;4;120;0;São Paulo;Central;SP;0;Cardiologista; 221,00 ;3;215;Região B;Média Alta;49
8372386;Referência;Foco MS-2; 8.420,00 ; 1.020,00 ; 720,00 ; 1.920,00 ; 17.900,00 ; 5.820,00 ;4;14; 0,42 ;3;1;1;5;3;60;2695,806749;Santos;Central;SP;2;Cardiologista; 214,00 ;1;140;Região A;Média Baixa;45
8372537;Referência;Foco MS-2; 2.120,00 ; 5.020,00 ; 1.820,00 ; 5.020,00 ; 18.200,00 ; 4.220,00 ;4;3; 0,67 ;1;4;2;8;1;40;0;Santos;Central;SP;0;Cardiologista; 287,00 ;2;150;Região C;Média Alta;58
8372688;Referência;Migração; 6.340,00 ; 840,00 ; 1.840,00 ; 4.640,00 ; 15.200,00 ; 1.540,00 ;4;6; 0,50 ;3;1;2;6;4;120;0;Rio de Janeiro;Central;RJ;2;Cardiologista; 196,00 ;5;335;Região B;Indefinido;53
8372839;Manutenção;Foco MS-3; 5.130,00 ; 2.430,00 ; 730,00 ; 13.130,00 ; 22.950,00 ; 1.530,00 ;10;9; 0,50 ;2;2;1;6;1;60;0;Salvador;Central;BA;0;Cardiologista; 196,00 ;2;195;Região E;Média Alta;48
8372990;Conversão;Foco MS-3; 1.430,00 ; 4.530,00 ; 1.930,00 ; 8.630,00 ; 31.950,00 ; 15.430,00 ;4;8; 0,58 ;1;4;2;7;1;80;0;São Paulo;Central;SP;0;Cardiologista; 263,00 ;4;280;Região E;Média Alta;40
8373141;Referência;Convencional; 3.500,00 ; 4.600,00 ; 1.900,00 ; 14.900,00 ; 41.400,00 ; 16.500,00 ;11;10; 0,92 ;3;5;3;11;3;100;0;São Paulo;Periférica;SP;0;Cardiologista; 337,00 ;7;475;Região B;Média;43
8373292;Entrada;Foco MS-2; 3.720,00 ; 4.620,00 ; 1.120,00 ; 2.020,00 ; 21.800,00 ; 10.320,00 ;1;4; 0,67 ;2;4;2;8;1;100;2148,603471;Porto Alegre;Central;RS;0;Cardiologista; 328,00 ;2;185;Região E;Alta;47
8373443;Conversão;Foco MS-1; 810,00 ; 110,00 ; 1.310,00 ; 4.110,00 ; 16.650,00 ; 10.310,00 ;10;6; 0,17 ;0;0;1;2;3;20;0;Salvador;Central;BA;0;Cardiologista; 202,00 ;1;120;Região B;Média Alta;47
8373594;Conversão;Convencional; 4.200,00 ; 3.600,00 ; 700,00 ; 300,00 ; 9.700,00 ; 900,00 ;4;5; 0,50 ;2;3;1;6;1;40;0;Minas Gerais;Periférica;MG;1;Cardiologista; 208,00 ;0;85;Região B;Média Baixa;53
8373745;Conversão;Foco MS-2; 2.720,00 ; 1.520,00 ; 320,00 ; 4.320,00 ; 21.100,00 ; 12.220,00 ;9;4; 0,58 ;2;2;2;7;1;20;0;São Paulo;Periférica;SP;0;Cardiologista; 282,00 ;7;475;Região A;Indefinido;49
8373896;Referência;Migração; 5.240,00 ; 4.440,00 ; 640,00 ; 5.340,00 ; 29.500,00 ; 13.840,00 ;3;3; 0,83 ;3;5;2;10;4;60;0;Salvador;Central;BA;1;Cardiologista; 260,00 ;7;470;Região B;Média;45
8374047;Conversão;Migração; 5.140,00 ; 4.340,00 ; 1.540,00 ; 11.340,00 ; 33.000,00 ; 10.640,00 ;4;14; 0,75 ;2;4;2;9;5;20;3262,173667;São Paulo;Central;SP;2;Cardiologista; 235,00 ;3;220;Região A;Média Baixa;48
8374198;Referência;Foco MS-2; 3.620,00 ; 2.420,00 ; 620,00 ; 5.120,00 ; 18.400,00 ; 6.620,00 ;3;14; 0,67 ;2;3;2;8;3;20;0;Porto Alegre;Central;RS;1;Cardiologista; 278,00 ;5;370;Região C;Média;49
8374349;Manutenção;Foco MS-1; 2.410,00 ; 4.910,00 ; 1.810,00 ; 12.810,00 ; 26.050,00 ; 4.110,00 ;11;9; 0,75 ;2;5;2;9;5;80;0;São Paulo;Periférica;SP;2;Cardiologista; 264,00 ;5;365;Região D;Média;54
8374500;Conversão;Convencional; 5.000,00 ; 1.100,00 ; 700,00 ; 13.900,00 ; 31.200,00 ; 10.500,00 ;10;6; 0,42 ;2;1;1;5;0;40;0;Rio de Janeiro;Periférica;RJ;2;Cardiologista; 207,00 ;0;70;Região B;Média Alta;45
8374651;Entrada;Foco MS-3; 4.730,00 ; 430,00 ; 1.430,00 ; 4.330,00 ; 29.050,00 ; 18.130,00 ;1;11; 0,42 ;2;0;2;5;2;100;0;Santos;Periférica;SP;0;Cardiologista; 227,00 ;2;140;Região E;Média;39
8374802;Referência;Convencional; 600,00 ; 2.000,00 ; 300,00 ; 3.400,00 ; 10.400,00 ; 4.100,00 ;9;7; 0,50 ;1;2;2;6;2;120;0;Rio de Janeiro;Central;RJ;2;Cardiologista; 341,00 ;4;300;Região C;Alta;48
8374953;Referência;Migração; 9.340,00 ; 3.140,00 ; 1.040,00 ; 740,00 ; 27.700,00 ; 13.440,00 ;8;13; 0,75 ;4;3;1;9;3;60;0;Porto Alegre;Central;RS;1;Cardiologista; 187,00 ;2;165;Região C;Indefinido;44
8375104;Conversão;Foco MS-3; 7.930,00 ; 3.030,00 ; 1.530,00 ; 6.030,00 ; 34.650,00 ; 16.130,00 ;4;14; 0,67 ;3;2;2;8;3;40;0;Rio de Janeiro;Central;RJ;1;Cardiologista; 227,00 ;0;120;Região B;Média Alta;42
8375255;Conversão;Foco MS-1; 1.310,00 ; 810,00 ; 110,00 ; 14.010,00 ; 32.050,00 ; 15.810,00 ;4;0; 0,50 ;1;2;2;6;5;20;0;Salvador;Central;BA;1;Cardiologista; 177,00 ;6;425;Região D;Indefinido;41
8375406;Conversão;Foco MS-2; 3.720,00 ; 320,00 ; 1.120,00 ; 13.220,00 ; 22.400,00 ; 4.020,00 ;2;9; 0,50 ;2;1;2;6;2;60;0;Santos;Periférica;SP;2;Cardiologista; 408,00 ;6;400;Região D;Alta;45
8375557;Entrada;Foco MS-3; 2.930,00 ; 230,00 ; 1.730,00 ; 11.730,00 ; 27.050,00 ; 10.430,00 ;2;6; 0,42 ;2;1;2;5;2;40;0;Santos;Central;SP;0;Cardiologista; 306,00 ;4;270;Região B;Média Alta;56
8375708;Entrada;Migração; 2.840,00 ; 3.840,00 ; 540,00 ; 14.240,00 ; 37.300,00 ; 15.840,00 ;9;12; 0,75 ;2;4;2;9;2;20;0;Rio de Janeiro;Periférica;RJ;0;Cardiologista; 293,00 ;7;480;Região B;Média;46
8375859;Referência;Foco MS-1; 610,00 ; 3.810,00 ; 910,00 ; 9.410,00 ; 27.550,00 ; 12.810,00 ;8;3; 0,58 ;1;4;2;7;0;80;0;São Paulo;Periférica;SP;1;Cardiologista; 175,00 ;5;370;Região C;Indefinido;55
8376010;Conversão;Convencional; 200,00 ; 2.400,00 ; 500,00 ; 2.000,00 ; 16.300,00 ; 11.200,00 ;1;13; 0,42 ;1;2;2;5;1;100;0;Santos;Central;SP;1;Cardiologista; 233,00 ;4;285;Região C;Média;44
8376161;Referência;Convencional; 6.100,00 ; 3.300,00 ; 800,00 ; 11.800,00 ; 34.000,00 ; 12.000,00 ;0;1; 0,67 ;3;3;1;8;3;100;0;Minas Gerais;Periférica;MG;1;Cardiologista; 148,00 ;2;160;Região D;Indefinido;47
8376312;Referência;Foco MS-2; 9.620,00 ; 2.920,00 ; 620,00 ; 6.620,00 ; 30.700,00 ; 10.920,00 ;11;3; 0,83 ;5;3;2;10;3;40;3930,0315;Minas Gerais;Periférica;MG;2;Cardiologista; 246,00 ;6;450;Região E;Média Baixa;50
8376463;Manutenção;Migração; 6.840,00 ; 2.040,00 ; 1.540,00 ; 3.140,00 ; 18.000,00 ; 4.440,00 ;5;11; 0,92 ;4;3;3;11;4;60;0;Porto Alegre;Central;RS;2;Cardiologista; 214,00 ;7;475;Região B;Indefinido;49
